16
6
60.0
Green 15.0 2.5
Blue 1.0 10.0
Orange 6.0 -2.2
Red 3.0 3.0
Pink 10.0 3.5
Black 123.0 0
7
1000.0
Red 2.2 5.1
Orange 8.0 4.8
Yellow 94.0 -12.5
Green 90.0 -0.001
Blue 49.4 30.3
Indigo 78.1 11.6
Violet 400 -1.6
10
501.0
Sarcoline 502.1 0.0
Coquelicot 502.1 0.0
Smaragdine 12.0 12.0
Mikado 12.0 -12.0
Glaucous 150.0 1.3
Wenge 1.3 -150.0
Fulvuos 2.0 6.0
Xanadu 6.0 -2.0
Falu 203.3 2.2
Eburnean 10000.0 -2121212.3
10
10000.0
A 12.2 12.3
B 100.0 1.2
C 100.3 -2.2
D 58.3 -85.4
E 12.8 85.3
F 78.3 2.1
G 787.3 -200.0
H 800.1 158.8
I 12.3 -0.1
J 1100000.0 0.0
5
1.0 
ASDF -1.0 0 
ASDF 0 1
ASDF 0.09 -1
ASDF 0.09 1
ASDF 0.01 1
1
100.0
F 100.0 1
7
156.1
A 7.9 -45.5
D 0.0 3.0
F 0.0 0.0
E 0.0 0.0
G 0.0 0.0
WSDF 0.0 0.0
FD 0.0 0.0
2
12.0
A 1.4 4.4
B 1.4 -6.3
10
0.0
a 0.0 0.0
a 0.0 30.0
a 3.0 0.0
a 0.5 0.0
a -15.0 0.0
a -1.0 0.0
a 0.0 -45.0
a 0.0 -89.0
a -78.0 0.0
b 10000000000000000.0 1000000000000000000000000000000000000000.0
10
100000.0
k 15.3 -15.0
trh 78.2 -15.0
rnyerny 12.3 15.0
rny 58.3 15.0
ufmn 12.6 15.0
sgr 64.2 -15.0
sgrt 12.3 15.0
hstr 7.0 -15.0
fuyklc 8.5 15.0
dfn 88.0 -15.0
6
1.0
a 0.5 1
df 0.8 -1
sdf 0.3 1
t 0.691 -1
sf 0.7 1
hgk 2.0 0.0
1
1.00000000000001
abc 0.411111111111 0.5444444444
3
10.0
asdf 1.0 -3.1
asdf 2.0 2.3
asdf 3.0 1.2
100
5.0
color 0.6276991263789647 0.6038497195709399
color 0.2298657076929711 0.39615284957848285
color 0.1646995856762803 0.049018169308791215
color 0.41030396272245306 0.12929845767095527
color 0.4289396449443611 0.019971669310278384
color 0.1965177301985701 0.9687983485512246
color 0.7315447529688629 0.44152011449793505
color 0.7902178342825471 0.4478524801904584
color 0.4503976075282051 0.09799036722281174
color 0.7074898072507021 0.1615784050836836
color 0.1494718250462863 0.8638904591245595
color 0.9876376288242508 0.04517130302549488
color 0.45752951333070835 0.36032667766047055
color 0.8463265621488155 0.7199225174616394
color 0.7187708222018707 0.39773816709667476
color 0.3596858839837177 0.13633751223665969
color 0.963299300715827 0.2810221204952762
color 0.5682068693005864 0.25617788492559845
color 0.25113306994151563 0.2651133696783351
color 0.05966041307668046 0.5713541750428853
color 0.17151184316644286 0.15161889790144611
color 0.8230131904851921 0.2668856415233426
color 0.007264394923787054 0.3600645569902763
color 0.3612328426165555 0.9086287890144759
color 0.6298854528249856 0.4218538664361977
color 0.7761772419219313 0.19187546201680783
color 0.29911289641094774 0.030954651180029713
color 0.7246634694624762 0.179933316724742
color 0.6358970691167948 0.5171883626564066
color 0.01600585963198453 0.4127730647735267
color 0.34656085218145083 0.47344019894054856
color 0.24805662990850108 0.5076208318159687
color 0.37461034996711706 0.8578103812463101
color 0.40327070394335074 0.352450706499536
color 0.36544317921476976 0.8167835797816049
color 0.32040661454129304 0.7123450478886807
color 0.716141276172313 0.09429157546782374
color 0.5250460011304904 0.8651062978014581
color 0.9002419029132822 0.9843875109085676
color 0.5455835147498904 0.6940496953251295
color 0.24569824611726032 0.8212559083178081
color 0.7681129958911879 0.23985547990269063
